Y,M,D,H,GG,GD
1989,6,29,2,0,0
1989,6,29,3,0,0
1989,6,29,4,0,0
1989,6,29,5,0,0
1989,6,29,6,8,8
1989,6,29,7,83,79
1989,6,29,8,233,186
1989,6,29,9,297,246
1989,6,29,10,164,157
1989,6,29,11,211,200
1989,6,29,12,800,197
1989,6,29,13,911,161
1989,6,29,14,825,190
1989,6,29,15,531,347
1989,6,29,16,231,217
1989,6,29,17,444,250
1989,6,29,18,183,170
1989,6,29,19,97,92
1989,6,29,20,36,35
1989,6,29,21,8,8
1989,6,29,22,0,0
1989,6,29,23,0,0
1989,6,29,24,0,0
1989,6,30,1,0,0
1989,6,30,2,0,0
1989,6,30,3,0,0
1989,6,30,4,0,0
1989,6,30,5,0,0
1989,6,30,6,3,3
1989,6,30,7,25,25
1989,6,30,8,119,113
1989,6,30,9,403,228
1989,6,30,10,583,220
1989,6,30,11,644,267
1989,6,30,12,603,343
1989,6,30,13,258,244
1989,6,30,14,406,367
1989,6,30,15,456,356
1989,6,30,16,189,180
1989,6,30,17,14,14
1989,6,30,18,17,17
1989,6,30,19,39,38
1989,6,30,20,28,27
1989,6,30,21,8,8
1989,6,30,22,0,0
1989,6,30,23,0,0
1989,6,30,24,0,0
2003,7,1,1,0,0
2003,7,1,2,0,0
2003,7,1,3,0,0
2003,7,1,4,0,0
2003,7,1,5,3,3
2003,7,1,6,19,18
2003,7,1,7,36,35
2003,7,1,8,87,83
2003,7,1,9,244,224
2003,7,1,10,500,272
2003,7,1,11,695,224
2003,7,1,12,788,208
2003,7,1,13,811,218
2003,7,1,14,801,215
2003,7,1,15,748,211
2003,7,1,16,650,211
2003,7,1,17,525,201
2003,7,1,18,373,185
2003,7,1,19,228,144
2003,7,1,20,102,85
2003,7,1,21,25,23
2003,7,1,22,0,0
2003,7,1,23,0,0
2003,7,1,24,0,0
2003,7,2,1,0,0
2003,7,2,2,0,0
2003,7,2,3,0,0
2003,7,2,4,0,0
2003,7,2,5,9,9
2003,7,2,6,59,54
2003,7,2,7,166,120
2003,7,2,8,298,173
2003,7,2,9,447,203
2003,7,2,10,564,233
2003,7,2,11,624,279
2003,7,2,12,712,276
2003,7,2,13,750,273
2003,7,2,14,725,283
2003,7,2,15,686,266
2003,7,2,16,471,312
2003,7,2,17,344,271
2003,7,2,18,134,127
2003,7,2,19,66,63
2003,7,2,20,43,41
2003,7,2,21,16,15
2003,7,2,22,0,0
2003,7,2,23,0,0
2003,7,2,24,0,0
2003,7,3,1,0,0
2003,7,3,2,0,0
2003,7,3,3,0,0
2003,7,3,4,0,0
2003,7,3,5,2,2
2003,7,3,6,11,11
2003,7,3,7,13,12
2003,7,3,8,33,32
2003,7,3,9,94,91
2003,7,3,10,60,59
2003,7,3,11,63,62
2003,7,3,12,111,108
2003,7,3,13,109,107
2003,7,3,14,107,105
2003,7,3,15,80,79
2003,7,3,16,99,97
2003,7,3,17,82,80
2003,7,3,18,158,149
2003,7,3,19,135,125
2003,7,3,20,79,73
2003,7,3,21,25,23
2003,7,3,22,0,0
2003,7,3,23,0,0
2003,7,3,24,0,0
2003,7,4,1,0,0
2003,7,4,2,0,0
2003,7,4,3,0,0
2003,7,4,4,0,0
2003,7,4,5,12,12
2003,7,4,6,72,56
2003,7,4,7,139,118
2003,7,4,8,73,71
2003,7,4,9,154,146
2003,7,4,10,221,208
2003,7,4,11,388,336
2003,7,4,12,336,311
2003,7,4,13,373,343
2003,7,4,14,650,331
2003,7,4,15,691,260
2003,7,4,16,606,246
2003,7,4,17,465,239
2003,7,4,18,410,158
2003,7,4,19,223,145
2003,7,4,20,64,60
2003,7,4,21,9,9
2003,7,4,22,0,0
2003,7,4,23,0,0
2003,7,4,24,0,0
2003,7,5,1,0,0
2003,7,5,2,0,0
2003,7,5,3,0,0
2003,7,5,4,0,0
2003,7,5,5,5,5
2003,7,5,6,45,42
2003,7,5,7,159,118
2003,7,5,8,328,154
2003,7,5,9,477,177
2003,7,5,10,617,185
2003,7,5,11,696,219
2003,7,5,12,610,337
2003,7,5,13,671,327
2003,7,5,14,562,366
2003,7,5,15,361,331
2003,7,5,16,283,262
2003,7,5,17,446,248
2003,7,5,18,348,195
2003,7,5,19,214,146
2003,7,5,20,130,81
2003,7,5,21,35,31
2003,7,5,22,0,0
2003,7,5,23,0,0
2003,7,5,24,0,0
2003,7,6,1,0,0
2003,7,6,2,0,0
2003,7,6,3,0,0
2003,7,6,4,0,0
2003,7,6,5,6,6
2003,7,6,6,56,51
2003,7,6,7,171,116
2003,7,6,8,293,171
2003,7,6,9,456,192
2003,7,6,10,572,223
2003,7,6,11,620,278
2003,7,6,12,517,364
2003,7,6,13,479,380
2003,7,6,14,531,372
2003,7,6,15,430,353
2003,7,6,16,441,316
2003,7,6,17,308,266
2003,7,6,18,277,212
2003,7,6,19,191,148
2003,7,6,20,107,84
2003,7,6,21,37,34
2003,7,6,22,0,0
2003,7,6,23,0,0
2003,7,6,24,0,0
2003,7,7,1,0,0
2003,7,7,2,0,0
2003,7,7,3,0,0
2003,7,7,4,0,0
2003,7,7,5,9,9
2003,7,7,6,70,54
2003,7,7,7,182,112
2003,7,7,8,343,142
2003,7,7,9,488,165
2003,7,7,10,592,205
2003,7,7,11,704,210
2003,7,7,12,672,301
2003,7,7,13,473,379
2003,7,7,14,404,365
2003,7,7,15,498,351
2003,7,7,16,615,237
2003,7,7,17,343,269
2003,7,7,18,264,211
2003,7,7,19,240,138
2003,7,7,20,104,83
2003,7,7,21,23,21
2003,7,7,22,0,0
2003,7,7,23,0,0
2003,7,7,24,0,0
2003,7,8,1,0,0
2003,7,8,2,0,0
2003,7,8,3,0,0
2003,7,8,4,0,0
2003,7,8,5,6,6
2003,7,8,6,54,49
2003,7,8,7,150,116
2003,7,8,8,284,172
2003,7,8,9,419,213
2003,7,8,10,546,239
2003,7,8,11,652,253
2003,7,8,12,722,263
2003,7,8,13,746,272
2003,7,8,14,731,274
2003,7,8,15,678,268
2003,7,8,16,591,254
2003,7,8,17,466,236
2003,7,8,18,330,201
2003,7,8,19,197,147
2003,7,8,20,85,78
2003,7,8,21,19,17
2003,7,8,22,0,0
2003,7,8,23,0,0
2003,7,8,24,0,0
2003,7,9,1,0,0
2003,7,9,2,0,0
2003,7,9,3,0,0
2003,7,9,4,0,0
2003,7,9,5,5,5
2003,7,9,6,32,31
2003,7,9,7,85,80
2003,7,9,8,264,177
2003,7,9,9,428,206
2003,7,9,10,509,260
2003,7,9,11,635,265
2003,7,9,12,691,285
2003,7,9,13,667,327
2003,7,9,14,695,300
2003,7,9,15,681,265
2003,7,9,16,586,257
2003,7,9,17,469,234
2003,7,9,18,289,210
2003,7,9,19,212,145
2003,7,9,20,91,81
2003,7,9,21,16,15
2003,7,9,22,0,0
2003,7,9,23,0,0
2003,7,9,24,0,0
2003,7,10,1,0,0
2003,7,10,2,0,0
2003,7,10,3,0,0
2003,7,10,4,0,0
2003,7,10,5,6,6
2003,7,10,6,49,45
2003,7,10,7,149,115
2003,7,10,8,278,172
2003,7,10,9,415,212
2003,7,10,10,554,231
2003,7,10,11,669,237
2003,7,10,12,739,245
2003,7,10,13,771,248
2003,7,10,14,770,238
2003,7,10,15,706,244
2003,7,10,16,614,235
2003,7,10,17,483,225
2003,7,10,18,349,192
2003,7,10,19,213,144
2003,7,10,20,94,81
2003,7,10,21,19,17
2003,7,10,22,0,0
2003,7,10,23,0,0
2003,7,10,24,0,0
2003,7,11,1,0,0
2003,7,11,2,0,0
2003,7,11,3,0,0
2003,7,11,4,0,0
2003,7,11,5,6,6
2003,7,11,6,52,48
2003,7,11,7,156,113
2003,7,11,8,294,165
2003,7,11,9,437,198
2003,7,11,10,570,217
2003,7,11,11,670,235
2003,7,11,12,733,250
2003,7,11,13,758,258
2003,7,11,14,752,253
2003,7,11,15,704,244
2003,7,11,16,561,271
2003,7,11,17,209,196
2003,7,11,18,110,105
2003,7,11,19,68,65
2003,7,11,20,26,26
2003,7,11,21,5,5
2003,7,11,22,0,0
2003,7,11,23,0,0
2003,7,11,24,0,0
2003,7,12,1,0,0
2003,7,12,2,0,0
2003,7,12,3,0,0
2003,7,12,4,0,0
2003,7,12,5,6,6
2003,7,12,6,54,48
2003,7,12,7,158,112
2003,7,12,8,226,178
2003,7,12,9,241,221
2003,7,12,10,307,281
2003,7,12,11,377,331
2003,7,12,12,337,311
2003,7,12,13,380,348
2003,7,12,14,446,371
2003,7,12,15,467,352
2003,7,12,16,494,301
2003,7,12,17,278,254
2003,7,12,18,311,204
2003,7,12,19,180,145
2003,7,12,20,68,63
2003,7,12,21,16,15
2003,7,12,22,0,0
2003,7,12,23,0,0
2003,7,12,24,0,0
2003,7,13,1,0,0
2003,7,13,2,0,0
2003,7,13,3,0,0
2003,7,13,4,0,0
2003,7,13,5,6,6
2003,7,13,6,54,48
2003,7,13,7,168,109
2003,7,13,8,310,153
2003,7,13,9,452,184
2003,7,13,10,581,206
2003,7,13,11,691,213
2003,7,13,12,760,222
2003,7,13,13,781,235
2003,7,13,14,760,244
2003,7,13,15,699,246
2003,7,13,16,608,237
2003,7,13,17,505,207
2003,7,13,18,387,167
2003,7,13,19,219,140
2003,7,13,20,100,80
2003,7,13,21,12,11
2003,7,13,22,0,0
2003,7,13,23,0,0
2003,7,13,24,0,0
2003,7,14,1,0,0
2003,7,14,2,0,0
2003,7,14,3,0,0
2003,7,14,4,0,0
2003,7,14,5,4,4
2003,7,14,6,22,21
2003,7,14,7,26,26
2003,7,14,8,154,143
2003,7,14,9,294,237
2003,7,14,10,406,290
2003,7,14,11,458,333
2003,7,14,12,573,345
2003,7,14,13,552,369
2003,7,14,14,637,331
2003,7,14,15,602,312
2003,7,14,16,673,177
2003,7,14,17,537,180
2003,7,14,18,375,174
2003,7,14,19,283,104
2003,7,14,20,146,85
2003,7,14,21,25,25
2003,7,14,22,0,0
2003,7,14,23,0,0
2003,7,14,24,0,0
2003,7,15,1,0,0
2003,7,15,2,0,0
2003,7,15,3,0,0
2003,7,15,4,0,0
2003,7,15,5,1,1
2003,7,15,6,20,20
2003,7,15,7,90,84
2003,7,15,8,164,151
2003,7,15,9,331,235
2003,7,15,10,542,232
2003,7,15,11,572,297
2003,7,15,12,669,294
2003,7,15,13,701,299
2003,7,15,14,411,364
2003,7,15,15,296,276
2003,7,15,16,560,268
2003,7,15,17,485,218
2003,7,15,18,304,203
2003,7,15,19,106,100
2003,7,15,20,50,47
2003,7,15,21,16,15
2003,7,15,22,0,0
2003,7,15,23,0,0
2003,7,15,24,0,0
2003,7,16,1,0,0
2003,7,16,2,0,0
2003,7,16,3,0,0
2003,7,16,4,0,0
2003,7,16,5,6,6
2003,7,16,6,51,45
2003,7,16,7,130,109
2003,7,16,8,135,126
2003,7,16,9,120,115
2003,7,16,10,219,205
2003,7,16,11,543,309
2003,7,16,12,527,356
2003,7,16,13,553,367
2003,7,16,14,569,357
2003,7,16,15,619,300
2003,7,16,16,533,282
2003,7,16,17,440,242
2003,7,16,18,370,174
2003,7,16,19,189,143
2003,7,16,20,80,73
2003,7,16,21,19,18
2003,7,16,22,0,0
2003,7,16,23,0,0
2003,7,16,24,0,0
2003,7,17,1,0,0
2003,7,17,2,0,0
2003,7,17,3,0,0
2003,7,17,4,0,0
2003,7,17,5,3,3
2003,7,17,6,26,25
2003,7,17,7,67,63
2003,7,17,8,120,113
2003,7,17,9,210,195
2003,7,17,10,362,289
2003,7,17,11,337,309
2003,7,17,12,485,361
2003,7,17,13,510,373
2003,7,17,14,448,369
2003,7,17,15,369,337
2003,7,17,16,311,286
2003,7,17,17,277,253
2003,7,17,18,164,153
2003,7,17,19,97,92
2003,7,17,20,36,34
2003,7,17,21,5,5
2003,7,17,22,0,0
2003,7,17,23,0,0
2003,7,17,24,0,0
2003,7,18,1,0,0
2003,7,18,2,0,0
2003,7,18,3,0,0
2003,7,18,4,0,0
2003,7,18,5,3,3
2003,7,18,6,27,25
2003,7,18,7,63,60
2003,7,18,8,57,56
2003,7,18,9,75,73
2003,7,18,10,125,121
2003,7,18,11,185,177
2003,7,18,12,197,188
2003,7,18,13,141,136
2003,7,18,14,125,121
2003,7,18,15,66,65
2003,7,18,16,60,59
2003,7,18,17,56,55
2003,7,18,18,56,55
2003,7,18,19,28,28
2003,7,18,20,16,16
2003,7,18,21,12,11
2003,7,18,22,0,0
2003,7,18,23,0,0
2003,7,18,24,0,0
2003,7,19,1,0,0
2003,7,19,2,0,0
2003,7,19,3,0,0
2003,7,19,4,0,0
2003,7,19,5,1,1
2003,7,19,6,14,14
2003,7,19,7,48,46
2003,7,19,8,88,84
2003,7,19,9,127,122
2003,7,19,10,140,135
2003,7,19,11,180,172
2003,7,19,12,321,298
2003,7,19,13,222,211
2003,7,19,14,233,221
2003,7,19,15,212,201
2003,7,19,16,168,160
2003,7,19,17,146,140
2003,7,19,18,144,136
2003,7,19,19,80,76
2003,7,19,20,29,28
2003,7,19,21,7,7
2003,7,19,22,0,0
2003,7,19,23,0,0
2003,7,19,24,0,0
2003,7,20,1,0,0
2003,7,20,2,0,0
2003,7,20,3,0,0
2003,7,20,4,0,0
2003,7,20,5,2,2
2003,7,20,6,19,18
2003,7,20,7,69,65
2003,7,20,8,144,134
2003,7,20,9,298,233
2003,7,20,10,531,232
2003,7,20,11,641,245
2003,7,20,12,714,252
2003,7,20,13,732,268
2003,7,20,14,625,331
2003,7,20,15,410,345
2003,7,20,16,497,293
2003,7,20,17,462,226
2003,7,20,18,345,182
2003,7,20,19,204,136
2003,7,20,20,84,73
2003,7,20,21,14,14
2003,7,20,22,0,0
2003,7,20,23,0,0
2003,7,20,24,0,0
2003,7,21,1,0,0
2003,7,21,2,0,0
2003,7,21,3,0,0
2003,7,21,4,0,0
2003,7,21,5,5,5
2003,7,21,6,42,38
2003,7,21,7,134,104
2003,7,21,8,266,161
2003,7,21,9,359,222
2003,7,21,10,460,268
2003,7,21,11,663,224
2003,7,21,12,677,280
2003,7,21,13,743,257
2003,7,21,14,661,309
2003,7,21,15,557,325
2003,7,21,16,500,291
2003,7,21,17,366,259
2003,7,21,18,304,197
2003,7,21,19,122,113
2003,7,21,20,24,23
2003,7,21,21,14,14
2003,7,21,22,0,0
2003,7,21,23,0,0
2003,7,21,24,0,0
2003,7,22,1,0,0
2003,7,22,2,0,0
2003,7,22,3,0,0
2003,7,22,4,0,0
2003,7,22,5,2,2
2003,7,22,6,23,22
2003,7,22,7,82,77
2003,7,22,8,167,153
2003,7,22,9,220,203
2003,7,22,10,402,283
2003,7,22,11,662,224
2003,7,22,12,638,305
2003,7,22,13,845,150
2003,7,22,14,792,198
2003,7,22,15,711,222
2003,7,22,16,708,125
2003,7,22,17,590,109
2003,7,22,18,388,151
2003,7,22,19,161,136
2003,7,22,20,65,60
2003,7,22,21,14,14
2003,7,22,22,0,0
2003,7,22,23,0,0
2003,7,22,24,0,0
2003,7,23,1,0,0
2003,7,23,2,0,0
2003,7,23,3,0,0
2003,7,23,4,0,0
2003,7,23,5,5,5
2003,7,23,6,46,37
2003,7,23,7,164,95
2003,7,23,8,316,131
2003,7,23,9,468,151
2003,7,23,10,585,182
2003,7,23,11,720,164
2003,7,23,12,643,300
2003,7,23,13,478,371
2003,7,23,14,255,240
2003,7,23,15,315,292
2003,7,23,16,379,308
2003,7,23,17,439,233
2003,7,23,18,350,175
2003,7,23,19,216,129
2003,7,23,20,74,68
2003,7,23,21,12,11
2003,7,23,22,0,0
2003,7,23,23,0,0
2003,7,23,24,0,0
2003,7,24,1,0,0
2003,7,24,2,0,0
2003,7,24,3,0,0
2003,7,24,4,0,0
2003,7,24,5,1,1
2003,7,24,6,27,25
2003,7,24,7,138,100
2003,7,24,8,261,158
2003,7,24,9,415,190
2003,7,24,10,529,226
2003,7,24,11,670,212
2003,7,24,12,727,234
2003,7,24,13,746,250
2003,7,24,14,588,342
2003,7,24,15,664,259
2003,7,24,16,619,210
2003,7,24,17,514,182
2003,7,24,18,374,158
2003,7,24,19,207,130
2003,7,24,20,79,68
2003,7,24,21,12,11
2003,7,24,22,0,0
2003,7,24,23,0,0
2003,7,24,24,0,0
2003,7,25,1,0,0
2003,7,25,2,0,0
2003,7,25,3,0,0
2003,7,25,4,0,0
2003,7,25,5,5,5
2003,7,25,6,45,35
2003,7,25,7,157,94
2003,7,25,8,301,136
2003,7,25,9,455,158
2003,7,25,10,598,165
2003,7,25,11,713,166
2003,7,25,12,788,170
2003,7,25,13,825,167
2003,7,25,14,816,164
2003,7,25,15,757,168
2003,7,25,16,663,165
2003,7,25,17,541,154
2003,7,25,18,399,136
2003,7,25,19,241,112
2003,7,25,20,98,67
2003,7,25,21,14,14
2003,7,25,22,0,0
2003,7,25,23,0,0
2003,7,25,24,0,0
2003,7,26,1,0,0
2003,7,26,2,0,0
2003,7,26,3,0,0
2003,7,26,4,0,0
2003,7,26,5,3,3
2003,7,26,6,33,30
2003,7,26,7,139,97
2003,7,26,8,289,141
2003,7,26,9,440,168
2003,7,26,10,578,182
2003,7,26,11,692,186
2003,7,26,12,771,186
2003,7,26,13,799,194
2003,7,26,14,751,230
2003,7,26,15,663,255
2003,7,26,16,518,276
2003,7,26,17,409,242
2003,7,26,18,300,191
2003,7,26,19,138,126
2003,7,26,20,30,29
2003,7,26,21,9,9
2003,7,26,22,0,0
2003,7,26,23,0,0
2003,7,26,24,0,0
2003,7,27,1,0,0
2003,7,27,2,0,0
2003,7,27,3,0,0
2003,7,27,4,0,0
2003,7,27,5,0,0
2003,7,27,6,7,7
2003,7,27,7,40,38
2003,7,27,8,112,106
2003,7,27,9,193,179
2003,7,27,10,295,270
2003,7,27,11,276,257
2003,7,27,12,153,148
2003,7,27,13,71,70
2003,7,27,14,68,67
2003,7,27,15,87,85
2003,7,27,16,217,204
2003,7,27,17,492,192
2003,7,27,18,361,160
2003,7,27,19,148,129
2003,7,27,20,0,0
2003,7,27,21,0,0
2003,7,27,22,0,0
2003,7,27,23,0,0
2003,7,27,24,0,0
2003,7,28,1,0,0
2003,7,28,2,0,0
2003,7,28,3,0,0
2003,7,28,4,0,0
2003,7,28,5,1,1
2003,7,28,6,12,11
2003,7,28,7,52,50
2003,7,28,8,129,121
2003,7,28,9,260,222
2003,7,28,10,342,279
2003,7,28,11,440,323
2003,7,28,12,498,350
2003,7,28,13,772,216
2003,7,28,14,427,360
2003,7,28,15,249,234
2003,7,28,16,389,304
2003,7,28,17,518,168
2003,7,28,18,294,190
2003,7,28,19,160,130
2003,7,28,20,62,57
2003,7,28,21,7,7
2003,7,28,22,0,0
2003,7,28,23,0,0
2003,7,28,24,0,0
2003,7,29,1,0,0
2003,7,29,2,0,0
2003,7,29,3,0,0
2003,7,29,4,0,0
2003,7,29,5,2,2
2003,7,29,6,26,24
2003,7,29,7,109,93
2003,7,29,8,231,158
2003,7,29,9,364,208
2003,7,29,10,444,263
2003,7,29,11,385,321
2003,7,29,12,474,352
2003,7,29,13,284,266
2003,7,29,14,380,347
2003,7,29,15,317,293
2003,7,29,16,493,282
2003,7,29,17,369,249
2003,7,29,18,248,194
2003,7,29,19,128,118
2003,7,29,20,63,58
2003,7,29,21,5,5
2003,7,29,22,0,0
2003,7,29,23,0,0
2003,7,29,24,0,0
2003,7,30,1,0,0
2003,7,30,2,0,0
2003,7,30,3,0,0
2003,7,30,4,0,0
2003,7,30,5,1,1
2003,7,30,6,16,15
2003,7,30,7,73,68
2003,7,30,8,199,159
2003,7,30,9,357,209
2003,7,30,10,499,234
2003,7,30,11,639,227
2003,7,30,12,744,204
2003,7,30,13,779,204
2003,7,30,14,754,219
2003,7,30,15,715,200
2003,7,30,16,617,198
2003,7,30,17,477,196
2003,7,30,18,311,180
2003,7,30,19,180,126
2003,7,30,20,69,60
2003,7,30,21,7,7
2003,7,30,22,0,0
2003,7,30,23,0,0
2003,7,30,24,0,0
2003,7,31,1,0,0
2003,7,31,2,0,0
2003,7,31,3,0,0
2003,7,31,4,0,0
2003,7,31,5,2,2
2003,7,31,6,27,25
2003,7,31,7,115,92
2003,7,31,8,245,152
2003,7,31,9,409,179
2003,7,31,10,543,200
2003,7,31,11,658,207
2003,7,31,12,714,231
2003,7,31,13,724,254
2003,7,31,14,766,204
2003,7,31,15,703,209
2003,7,31,16,547,250
2003,7,31,17,494,181
2003,7,31,18,339,164
2003,7,31,19,193,122
2003,7,31,20,73,59
2003,7,31,21,7,7
2003,7,31,22,0,0
2003,7,31,23,0,0
2003,7,31,24,0,0
1995,8,1,1,0,0
1995,8,1,2,0,0
1995,8,1,3,0,0
1995,8,1,4,0,0
1995,8,1,5,0,0
1995,8,1,6,14,13
1995,8,1,7,103,88
1995,8,1,8,286,127
1995,8,1,9,397,182
1995,8,1,10,369,274
1995,8,1,11,289,267
1995,8,1,12,392,343
1995,8,1,13,500,360
1995,8,1,14,628,310
1995,8,1,15,636,261
1995,8,1,16,531,256
1995,8,1,17,403,232
1995,8,1,18,303,177
1995,8,1,19,211,109
1995,8,1,20,53,49
1995,8,1,21,3,3
1995,8,1,22,0,0
1995,8,1,23,0,0
1995,8,1,24,0,0
1995,8,2,1,0,0
1995,8,2,2,0,0
1995,8,2,3,0,0
1995,8,2,4,0,0
1995,8,2,5,0,0
1995,8,2,6,19,18
1995,8,2,7,83,77
1995,8,2,8,253,143
1995,8,2,9,403,176
1995,8,2,10,536,199
1995,8,2,11,675,183
1995,8,2,12,581,317
1995,8,2,13,594,332
1995,8,2,14,719,240
1995,8,2,15,628,265
1995,8,2,16,583,216
1995,8,2,17,397,232
1995,8,2,18,339,156
1995,8,2,19,181,119
1995,8,2,20,47,44
1995,8,2,21,3,3
1995,8,2,22,0,0
1995,8,2,23,0,0
1995,8,2,24,0,0
1995,8,3,1,0,0
1995,8,3,2,0,0
1995,8,3,3,0,0
1995,8,3,4,0,0
1995,8,3,5,0,0
1995,8,3,6,19,18
1995,8,3,7,117,86
1995,8,3,8,258,138
1995,8,3,9,417,164
1995,8,3,10,569,166
1995,8,3,11,669,186
1995,8,3,12,850,150
1995,8,3,13,778,192
1995,8,3,14,775,183
1995,8,3,15,703,198
1995,8,3,16,592,206
1995,8,3,17,511,153
1995,8,3,18,244,186
1995,8,3,19,147,120
1995,8,3,20,53,48
1995,8,3,21,3,3
1995,8,3,22,0,0
1995,8,3,23,0,0
1995,8,3,24,0,0
1995,8,4,1,0,0
1995,8,4,2,0,0
1995,8,4,3,0,0
1995,8,4,4,0,0
1995,8,4,5,0,0
1995,8,4,6,8,8
1995,8,4,7,92,83
1995,8,4,8,233,146
1995,8,4,9,322,210
1995,8,4,10,500,221
1995,8,4,11,592,250
1995,8,4,12,708,223
1995,8,4,13,611,321
1995,8,4,14,644,293
1995,8,4,15,669,226
1995,8,4,16,514,258
1995,8,4,17,406,224
1995,8,4,18,308,168
1995,8,4,19,167,117
1995,8,4,20,53,48
1995,8,4,21,3,3
1995,8,4,22,0,0
1995,8,4,23,0,0
1995,8,4,24,0,0
1995,8,5,1,0,0
1995,8,5,2,0,0
1995,8,5,3,0,0
1995,8,5,4,0,0
1995,8,5,5,0,0
1995,8,5,6,11,11
1995,8,5,7,25,24
1995,8,5,8,39,38
1995,8,5,9,42,41
1995,8,5,10,178,168
1995,8,5,11,619,226
1995,8,5,12,722,207
1995,8,5,13,747,218
1995,8,5,14,731,222
1995,8,5,15,669,223
1995,8,5,16,508,259
1995,8,5,17,383,231
1995,8,5,18,314,162
1995,8,5,19,108,100
1995,8,5,20,25,24
1995,8,5,21,0,0
1995,8,5,22,0,0
1995,8,5,23,0,0
1995,8,5,24,0,0
1995,8,6,1,0,0
1995,8,6,2,0,0
1995,8,6,3,0,0
1995,8,6,4,0,0
1995,8,6,5,0,0
1995,8,6,6,17,15
1995,8,6,7,83,76
1995,8,6,8,194,149
1995,8,6,9,311,209
1995,8,6,10,508,210
1995,8,6,11,631,214
1995,8,6,12,692,233
1995,8,6,13,717,243
1995,8,6,14,628,299
1995,8,6,15,589,281
1995,8,6,16,550,230
1995,8,6,17,400,222
1995,8,6,18,261,179
1995,8,6,19,106,98
1995,8,6,20,17,16
1995,8,6,21,0,0
1995,8,6,22,0,0
1995,8,6,23,0,0
1995,8,6,24,0,0
1995,8,7,1,0,0
1995,8,7,2,0,0
1995,8,7,3,0,0
1995,8,7,4,0,0
1995,8,7,5,0,0
1995,8,7,6,6,5
1995,8,7,7,53,50
1995,8,7,8,175,147
1995,8,7,9,186,173
1995,8,7,10,269,247
1995,8,7,11,347,307
1995,8,7,12,311,288
1995,8,7,13,250,236
1995,8,7,14,497,347
1995,8,7,15,656,229
1995,8,7,16,564,217
1995,8,7,17,311,240
1995,8,7,18,300,164
1995,8,7,19,139,113
1995,8,7,20,25,24
1995,8,7,21,0,0
1995,8,7,22,0,0
1995,8,7,23,0,0
1995,8,7,24,0,0
1995,8,8,1,0,0
1995,8,8,2,0,0
1995,8,8,3,0,0
1995,8,8,4,0,0
1995,8,8,5,0,0
1995,8,8,6,14,12
1995,8,8,7,108,79
1995,8,8,8,211,144
1995,8,8,9,389,170
1995,8,8,10,533,185
1995,8,8,11,639,201
1995,8,8,12,708,212
1995,8,8,13,747,209
1995,8,8,14,753,190
1995,8,8,15,703,181
1995,8,8,16,614,168
1995,8,8,17,483,160
1995,8,8,18,325,147
1995,8,8,19,164,109
1995,8,8,20,44,41
1995,8,8,21,0,0
1995,8,8,22,0,0
1995,8,8,23,0,0
1995,8,8,24,0,0
1995,8,9,1,0,0
1995,8,9,2,0,0
1995,8,9,3,0,0
1995,8,9,4,0,0
1995,8,9,5,0,0
1995,8,9,6,14,14
1995,8,9,7,100,77
1995,8,9,8,244,131
1995,8,9,9,400,160
1995,8,9,10,544,172
1995,8,9,11,656,181
1995,8,9,12,731,187
1995,8,9,13,739,214
1995,8,9,14,714,225
1995,8,9,15,686,194
1995,8,9,16,617,162
1995,8,9,17,436,194
1995,8,9,18,317,149
1995,8,9,19,94,88
1995,8,9,20,53,42
1995,8,9,21,0,0
1995,8,9,22,0,0
1995,8,9,23,0,0
1995,8,9,24,0,0
1995,8,10,1,0,0
1995,8,10,2,0,0
1995,8,10,3,0,0
1995,8,10,4,0,0
1995,8,10,5,0,0
1995,8,10,6,17,17
1995,8,10,7,108,75
1995,8,10,8,250,126
1995,8,10,9,331,196
1995,8,10,10,514,195
1995,8,10,11,500,288
1995,8,10,12,328,302
1995,8,10,13,186,178
1995,8,10,14,411,345
1995,8,10,15,178,170
1995,8,10,16,67,65
1995,8,10,17,47,46
1995,8,10,18,8,8
1995,8,10,19,8,8
1995,8,10,20,11,11
1995,8,10,21,0,0
1995,8,10,22,0,0
1995,8,10,23,0,0
1995,8,10,24,0,0
1995,8,11,1,0,0
1995,8,11,2,0,0
1995,8,11,3,0,0
1995,8,11,4,0,0
1995,8,11,5,0,0
1995,8,11,6,0,0
1995,8,11,7,33,32
1995,8,11,8,56,54
1995,8,11,9,161,151
1995,8,11,10,286,257
1995,8,11,11,456,301
1995,8,11,12,719,191
1995,8,11,13,586,319
1995,8,11,14,600,304
1995,8,11,15,642,228
1995,8,11,16,514,240
1995,8,11,17,492,140
1995,8,11,18,347,118
1995,8,11,19,164,102
1995,8,11,20,33,31
1995,8,11,21,0,0
1995,8,11,22,0,0
1995,8,11,23,0,0
1995,8,11,24,0,0
1995,8,12,1,0,0
1995,8,12,2,0,0
1995,8,12,3,0,0
1995,8,12,4,0,0
1995,8,12,5,0,0
1995,8,12,6,11,11
1995,8,12,7,75,69
1995,8,12,8,231,130
1995,8,12,9,283,204
1995,8,12,10,311,260
1995,8,12,11,133,129
1995,8,12,12,183,175
1995,8,12,13,64,63
1995,8,12,14,142,137
1995,8,12,15,108,105
1995,8,12,16,306,277
1995,8,12,17,111,107
1995,8,12,18,72,70
1995,8,12,19,53,51
1995,8,12,20,11,11
